t_Android;t_unix;x;y;z;a
419790468432931;1702702505081;0.07949114;-1.9200535;-0.48229778;3
419790476428432;1702702505100;0.07949114;-1.9200535;-0.48229778;3
419790484423933;1702702505100;0.07949114;-1.9200535;-0.48229778;3
419790492419434;1702702505128;0.07949114;-1.9200535;-0.48229778;3
419790500414934;1702702505128;0.07949114;-1.9200535;-0.48229778;3
419790508410436;1702702505128;0.07949114;-1.9200535;-0.48229778;3
419790516405936;1702702505129;0.07949114;-1.9200535;-0.48229778;3
419790524401438;1702702505156;0.07949114;-1.9200535;-0.48229778;3
419790532396938;1702702505156;0.07949114;-1.9200535;-0.48229778;3
419790540361922;1702702505156;0.07949114;-1.9200535;-0.48229778;3
419790548357424;1702702505161;0.07949114;-1.9200535;-0.48229778;3
419790556352924;1702702505168;0.07949114;-1.9200535;-0.48229778;3
419790564348426;1702702505184;0.07949114;-1.9200535;-0.48229778;3
419790572343927;1702702505184;0.07949114;-1.9200535;-0.48229778;3
419790580339428;1702702505192;0.07949114;-1.9200535;-0.48229778;3
419790588334929;1702702505200;0.07949114;-1.9200535;-0.48229778;3
419790596330430;1702702505212;0.07949114;-1.9200535;-0.48229778;3
419790604325931;1702702505216;0.07949114;-1.9200535;-0.48229778;3
419790612321431;1702702505241;0.07949114;-1.9200535;-0.48229778;3
419790620316933;1702702505241;0.07949114;-1.9200535;-0.48229778;3
419790628281917;1702702505241;0.07949114;-1.9200535;-0.48229778;3
419790636277417;1702702505248;0.07949114;-1.9200535;-0.48229778;3
419790644272919;1702702505269;0.07949114;-1.9200535;-0.48229778;3
419790652268419;1702702505269;0.07949114;-1.9200535;-0.48229778;3
419790660263921;1702702505272;0.07949114;-1.9200535;-0.48229778;3
419790668259422;1702702505280;0.07949114;-1.9200535;-0.48229778;3
419790676254923;1702702505297;0.07949114;-1.9200535;-0.48229778;3
419790684250424;1702702505297;0.07949114;-1.9200535;-0.48229778;3
419790692245925;1702702505326;0.07949114;-1.9200535;-0.48229778;3
419790700241426;1702702505326;0.07949114;-1.9200535;-0.48229778;3
419790708206410;1702702505326;0.07949114;-1.9200535;-0.48229778;3
419790716201910;1702702505328;0.07949114;-1.9200535;-0.48229778;3
419790724197412;1702702505354;0.07949114;-1.9200535;-0.48229778;3
419790732192912;1702702505354;0.07949114;-1.9200535;-0.48229778;3
419790740188414;1702702505354;0.07949114;-1.9200535;-0.48229778;3
419790748183914;1702702505360;0.07949114;-1.9200535;-0.48229778;3
419790756179416;1702702505368;0.07949114;-1.9200535;-0.48229778;3
419790764174917;1702702505382;0.07949114;-1.9200535;-0.48229778;3
419790772139900;1702702505384;0.07949114;-1.9200535;-0.48229778;3
419790780135402;1702702505410;0.07949114;-1.9200535;-0.48229778;3
419790788130903;1702702505410;0.07949114;-1.9200535;-0.48229778;3
419790796126403;1702702505410;0.07949114;-1.9200535;-0.48229778;3
419790804121905;1702702505416;0.07949114;-1.9200535;-0.48229778;3
419790812117405;1702702505437;0.07949114;-1.9200535;-0.48229778;3
419790820112907;1702702505437;0.07949114;-1.9200535;-0.48229778;3
419790828108407;1702702505440;0.07949114;-1.9200535;-0.48229778;3
419790836103909;1702702505448;0.07949114;-1.9200535;-0.48229778;3
419790844068893;1702702505465;0.07949114;-1.9200535;-0.48229778;3
419790852064393;1702702505465;0.07949114;-1.9200535;-0.48229778;3
419790860059895;1702702505493;0.07949114;-1.9200535;-0.48229778;3
419790868055395;1702702505493;0.07949114;-1.9200535;-0.48229778;3
419790876050897;1702702505493;0.07949114;-1.9200535;-0.48229778;3
419790884046398;1702702505496;0.07949114;-1.9200535;-0.48229778;3
419790892041899;1702702505522;0.07949114;-1.9200535;-0.48229778;3
419790900037400;1702702505522;0.07949114;-1.9200535;-0.48229778;3
